Vintage,Country_id,Points,Price,Name,Varietal_id,Winery
1/1/10,11,91,,Olivier Leflaive 2010 En Remilly Premier Cru (Saint-Aubin),79,Olivier Leflaive
1/1/10,11,84,,Cave de Lugny 2010 Vieilles Vignes (Mâcon-Villages),79,Cave de Lugny
1/1/10,11,83,$15.00,Lupé-Cholet 2010 Bourgogne,79,Lupé-Cholet
1/1/11,11,87,$16.00,Nuiton-Beaunoy 2011 Bourgogne Hautes Côtes de Beaune,79,Nuiton-Beaunoy
1/1/11,11,85,$12.00,Domaine de Bernier 2011 Chardonnay (Val de Loire),79,Domaine de Bernier
1/1/11,11,85,$21.00,Vignerons de Buxy 2011 Buissonnier (Montagny),79,Vignerons de Buxy
1/1/11,11,84,$40.00,Domaine Vrignaud 2011 Chablis,79,Domaine Vrignaud
1/1/11,11,90,$85.00,Bouchard Aîné & Fils 2011 Cuvée Signature Le Porusot Premier Cru (Meursault),79,Bouchard Aîné & Fils
1/1/11,11,93,$55.00,Huré Frères 2011 Inattendue Extra Brut Blanc de Blancs Chardonnay (Champagne),79,Huré Frères
1/1/11,11,90,,Domaine Sangouard-Guyot 2011 Quintessence (Pouilly-Fuissé),79,Domaine Sangouard-Guyot
1/1/11,11,91,$80.00,Gérard Bertrand 2011 Aigle Royal Chardonnay (Limoux),79,Gérard Bertrand
1/1/11,11,87,$25.00,Evening Land 2011 Blanc (Bourgogne),79,Evening Land
1/1/11,11,86,$30.00,Jacques Charlet 2011 Les Vieux Murs (Pouilly-Fuissé),79,Jacques Charlet
1/1/11,11,87,$22.00,La Chablisienne 2011 La Pierrelée (Chablis),79,La Chablisienne
1/1/11,11,90,$45.00,Domaine Vrignaud 2011 Les Champréaux Fourchaume Premier Cru (Chablis),79,Domaine Vrignaud
1/1/11,11,90,$85.00,Bouchard Aîné & Fils 2011 Cuvée Signature Le Porusot Premier Cru (Meursault),79,Bouchard Aîné & Fils
1/1/11,11,94,,Pascal Bouchard 2011 Blanchot Grand Cru (Chablis),79,Pascal Bouchard
1/1/11,11,89,$50.00,Domaine de Bellene 2011 Vieilles Vignes (Saint-Romain),79,Domaine de Bellene
1/1/11,11,91,$45.00,Louis Latour 2011 Caradeux Premier Cru (Pernand-Vergelesses),79,Louis Latour
1/1/11,11,92,,Patrick Javillier 2011 Les Clousots (Meursault),79,Patrick Javillier
1/1/11,11,88,$28.00,Château Philippe-le-Hardi 2011 Clos Philippe-le-Hardi (Bourgogne Hautes Côtes de Beaune),79,Château Philippe-le-Hardi
1/1/11,11,89,,Domaine Chantal Lescure 2011 Meursault,79,Domaine Chantal Lescure
1/1/11,11,92,,Pascal Bouchard 2011 Montmains Premier Cru Les Vieilles Vignes (Chablis),79,Pascal Bouchard
1/1/11,11,92,$62.00,Alex Gambal 2011 Puligny-Montrachet,79,Alex Gambal
1/1/11,11,95,$160.00,Domaine des Croix 2011 Corton-Charlemagne,79,Domaine des Croix
1/1/11,11,90,$27.00,Rijckaert 2011 En Paradis Chardonnay (Arbois),79,Rijckaert
1/1/11,11,86,,Pascal Bouchard 2011 Le Classique (Chablis),79,Pascal Bouchard
1/1/11,11,85,$18.00,Antonin Rodet 2011 A. Rodet (Bourgogne),79,Antonin Rodet
1/1/11,11,90,$28.00,Evening Land 2011 Pouilly-Fuissé,79,Evening Land
1/1/11,11,89,$24.00,La Chablisienne 2011 La Sereine (Chablis),79,La Chablisienne
1/1/11,11,89,$30.00,Antonin Rodet 2011 Château de Rully Cuvée R. de Ternay (Rully),79,Antonin Rodet
1/1/11,11,88,$45.00,Domaine Chanson 2011 Hauts Marconnets Premier Cru (Savigny-lès-Beaune),79,Domaine Chanson
1/1/11,11,95,$520.00,Louis Latour 2011 Montrachet,79,Louis Latour
1/1/11,11,92,,Patrick Javillier 2011 Les Tillets (Meursault),79,Patrick Javillier
1/1/11,11,91,$42.00,Jean-Claude Boisset 2011 Sur Gamay Premier Cru (Saint-Aubin),79,Jean-Claude Boisset
1/1/11,11,85,$13.00,Joseph Drouhin 2011 Laforet (Bourgogne),79,Joseph Drouhin
1/1/11,11,90,$40.00,Louis Latour 2011 Clos Saint-Désiré (Beaune),79,Louis Latour
1/1/11,11,91,,Pascal Bouchard 2011 Fourchaume Premier Cru (Chablis),79,Pascal Bouchard
1/1/11,11,93,,Pascal Bouchard 2011 Vaudésir Grand Cru (Chablis),79,Pascal Bouchard
1/1/11,11,87,$22.00,La Chablisienne 2011 La Pierrelée (Chablis),79,La Chablisienne
1/1/11,11,91,,Pascal Bouchard 2011 Mont de Milieu Premier Cru (Chablis),79,Pascal Bouchard
1/1/11,11,86,,Domaine Laroche 2011 Saint-Martin (Chablis),79,Domaine Laroche
1/1/11,11,93,$99.00,Jean-Claude Boisset 2011 Les Perrières Premier Cru (Puligny-Montrachet),79,Jean-Claude Boisset
1/1/12,11,92,,Dominique Cornin 2012 Les Chevrières (Pouilly-Fuissé),79,Dominique Cornin
1/1/12,11,86,$30.00,Jean-Marie Challand 2012 Domaine des Chanzelles (Viré-Clessé),79,Jean-Marie Challand
1/1/12,11,95,,Domaine Laroche 2012 Les Bougerots Grand Cru (Chablis),79,Domaine Laroche
1/1/12,11,86,$23.00,Collovray et Terrier 2012 Les Vignes de Joanny (Mâcon-Davayé),79,Collovray et Terrier
1/1/12,11,87,$16.00,Château de Pizay 2012 Bourgogne,79,Château de Pizay
1/1/12,11,93,$113.00,Olivier Leflaive 2012 Charmes Premier Cru (Meursault),79,Olivier Leflaive
1/1/12,11,92,$48.00,Domaine Vrignaud 2012 Fourchaume Premier Cru Vieilles Vignes (Chablis),79,Domaine Vrignaud
1/1/12,11,91,$25.00,Domaine Daniel Dugois 2012 Chardonnay (Arbois),79,Domaine Daniel Dugois
1/1/12,11,92,$40.00,Damien et Romain Bouchard 2012 Montée de Tonnerre Premier Cru (Chablis),79,Damien et Romain Bouchard
1/1/12,11,94,,Domaine Laroche 2012 Les Fourchaumes Vieilles Vignes Premier Cru (Chablis),79,Domaine Laroche
1/1/12,11,87,$20.00,Vignerons de Buxy 2012 Les Chaniots Premier Cru (Montagny),79,Vignerons de Buxy
1/1/12,11,85,$20.00,Bouchard Père & Fils 2012 Réserve (Bourgogne),79,Bouchard Père & Fils
1/1/12,11,86,$23.00,Domaine Saint-Rémy 2012 Prestige Chardonnay (Crémant d'Alsace),79,Domaine Saint-Rémy
1/1/12,11,91,$73.00,Jean-Luc and Paul Aegerter 2012 Creux de la Net Premier Cru (Pernand-Vergelesses),79,Jean-Luc and Paul Aegerter
1/1/12,11,94,$125.00,Louis Jadot 2012 Domaine Duc de Magenta Clos de la Garenne Premier Cru (Puligny-Montrachet),79,Louis Jadot
1/1/12,11,85,$15.00,Henry Fessy 2012 Beaujolais Blanc,79,Henry Fessy
1/1/12,11,90,$25.00,Collovray et Terrier 2012 Vieilles Vignes (Pouilly-Fuissé),79,Collovray et Terrier
1/1/12,11,92,,Olivier Leflaive 2012 Sous le Dos d'Ane Premier Cru (Meursault-Blagny),79,Olivier Leflaive
1/1/12,11,88,$60.00,Roche de Bellene 2012 La Chatenière Premier Cru (Saint-Aubin),79,Roche de Bellene
1/1/12,11,89,$39.00,Olivier Leflaive 2012 Les Cloux Premier Cru (Rully),79,Olivier Leflaive
1/1/12,11,86,$16.00,Joseph Drouhin 2012 Mâcon-Lugny,79,Joseph Drouhin
1/1/12,11,89,$26.00,Domaine Sangouard-Guyot 2012 Ancestral (Pouilly-Fuissé),79,Domaine Sangouard-Guyot
1/1/12,11,90,$36.00,Château des Rontets 2012 Clos Varambon (Pouilly-Fuissé),79,Château des Rontets
1/1/12,11,92,$40.00,Joseph Drouhin 2012 Domaine Drouhin-Vaudon Sécher Premier Cru (Chablis),79,Joseph Drouhin
1/1/12,11,86,$41.00,Bret Brothers 2012 Les MÃ»res (Pouilly-Loché),79,Bret Brothers
1/1/12,11,90,$18.00,Collovray et Terrier 2012 Tradition (Saint-Véran),79,Collovray et Terrier
1/1/12,11,89,,Ferraud et Fils 2012 L'Entreroches (Pouilly-Fuissé),79,Ferraud et Fils
1/1/12,11,88,$27.00,Olivier Leflaive 2012 Les Sétilles (Bourgogne),79,Olivier Leflaive
1/1/12,11,92,$74.00,Château de Fuissé 2012 Vieilles Vignes (Pouilly-Fuissé),79,Château de Fuissé
1/1/12,11,93,$159.00,Olivier Leflaive 2012 Les Folatières Premier Cru (Puligny-Montrachet),79,Olivier Leflaive
1/1/12,11,94,$80.00,Au Pied du Mont Chauve 2012 La Garenne Premier Cru (Puligny-Montrachet),79,Au Pied du Mont Chauve
1/1/12,11,86,,Maison Champy 2012 Saint-Véran,79,Maison Champy
1/1/12,11,85,,Chartron et Trébuchet 2012 Bourgogne (Bourgogne),79,Chartron et Trébuchet
1/1/12,11,86,,Chanson Père et Fils 2012 Pouilly-Fuissé,79,Chanson Père et Fils
1/1/12,11,94,$131.00,Joseph Drouhin 2012 Marquis de Laguiche Premier Cru Morgeot (Chassagne-Montrachet),79,Joseph Drouhin
1/1/12,11,90,$72.00,Olivier Leflaive 2012 Chassagne-Montrachet,79,Olivier Leflaive
1/1/12,11,88,$29.00,Domaine Berthet-Bondet 2012 Chardonnay (Côtes du Jura),79,Domaine Berthet-Bondet
1/1/12,11,88,$40.00,Château de Santenay 2012 Mercurey,79,Château de Santenay
1/1/12,11,85,,Pascal Bouchard 2012 Le Classique (Chablis),79,Pascal Bouchard
1/1/12,11,92,$230.00,Jean-Luc and Paul Aegerter 2012 Corton Charlemagne Grand Cru (Corton-Charlemagne),79,Jean-Luc and Paul Aegerter
1/1/12,11,87,,Domaine Laroche 2012 Saint-Martin (Chablis),79,Domaine Laroche
1/1/12,11,86,$30.00,Les Héritiers du Comte Lafon 2012 Mâcon-Milly Lamartine,79,Les Héritiers du Comte Lafon
1/1/12,11,91,$40.00,Domaine Sangouard-Guyot 2012 Quintessence (Pouilly-Fuissé),79,Domaine Sangouard-Guyot
1/1/12,11,86,$36.00,Clos des Rocs 2012 Clos des Rocs Monopole (Pouilly-Loché),79,Clos des Rocs
1/1/12,11,87,$20.00,Vincent 2012 JJ Bourgogne Blanc (Bourgogne),79,Vincent
1/1/12,11,95,,Domaine Laroche 2012 Les Bougerots Grand Cru (Chablis),79,Domaine Laroche
1/1/12,11,87,$18.00,Louis Jadot 2012 Bourgogne,79,Louis Jadot
1/1/12,11,86,$29.00,Vincent 2012 Marie Antoinette (Pouilly-Fuissé),79,Vincent
1/1/12,11,85,$50.00,Domaine Vrignaud 2012 Fourchaume Premier Cru (Chablis),79,Domaine Vrignaud
1/1/12,11,87,$23.00,Louis Latour 2012 Les Deux Moulins (Saint-Véran),79,Louis Latour
1/1/12,11,87,$17.00,Domaine Sangouard-Guyot 2012 La Roche (Mâcon-Vergisson),79,Domaine Sangouard-Guyot
1/1/12,11,93,$80.00,Au Pied du Mont Chauve 2012 La Maltroie Premier Cru (Chassagne-Montrachet),79,Au Pied du Mont Chauve
1/1/12,11,93,,Domaine Laroche 2012 Les Fourneaux Premier Cru (Chablis),79,Domaine Laroche
1/1/12,11,84,$32.00,Bouchard Père & Fils 2012 Pouilly-Fuissé,79,Bouchard Père & Fils
1/1/12,11,88,$50.00,Manuel Olivier 2012 Meursault,79,Manuel Olivier
1/1/13,11,92,$46.00,Domaine Gérard Duplessis 2013 Fourchaume Premier Cru (Chablis),79,Domaine Gérard Duplessis
1/1/13,11,89,$39.00,Vincent 2013 Cuvée Marie-Antoinette (Pouilly-Fuissé),79,Vincent
1/1/13,11,91,,Louis Latour 2013 Château de Blagny Premier Cru (Meursault),79,Louis Latour
1/1/13,11,83,,Château de Pierreclos 2013 Saint-Véran,79,Château de Pierreclos
1/1/13,11,92,$52.00,Domaine Christian Moreau Père et Fils 2013 Vaillons Premier Cru (Chablis),79,Domaine Christian Moreau Père et Fils
1/1/13,11,96,$62.00,Domaine Jean-Paul et Benoît Droin 2013 Valmur Grand Cru (Chablis),79,Domaine Jean-Paul et Benoît Droin
1/1/13,11,97,$476.00,Louis Jadot 2013 Les Demoiselles (Chevalier-Montrachet),79,Louis Jadot
1/1/13,11,92,$40.00,Château de Lavernette 2013 Vers Châne (Pouilly-Fuissé),79,Château de Lavernette
1/1/13,11,84,$26.00,Jean-Luc and Paul Aegerter 2013 Bourgogne,79,Jean-Luc and Paul Aegerter
1/1/13,11,86,$43.00,Domaine de la Croix Senaillet 2013 Sur la Carrière (Saint-Véran),79,Domaine de la Croix Senaillet
1/1/13,11,95,,Domaine Pascal Bouchard 2013 Vaudésir Grand Cru (Chablis),79,Domaine Pascal Bouchard
1/1/13,11,88,$32.00,Louis Max 2013 Pouilly-Fuissé,79,Louis Max
1/1/13,11,91,$112.00,Jean-Luc and Paul Aegerter 2013 Les Morgeots Premier Cru (Chassagne-Montrachet),79,Jean-Luc and Paul Aegerter
1/1/13,11,86,,Doudet Naudin 2013 Saint-Véran,79,Doudet Naudin
1/1/13,11,88,$23.00,Domaine des Valanges 2013 Hors Classe (Saint-Véran),79,Domaine des Valanges
1/1/13,11,94,,Jean-Marc Brocard 2013 Les Clos Grand Cru (Chablis),79,Jean-Marc Brocard
1/1/13,11,92,$52.00,Jean-Luc and Paul Aegerter 2013 Creux de la Net Premier Cru (Pernand-Vergelesses),79,Jean-Luc and Paul Aegerter
1/1/13,11,88,,Henri de Villamont 2013 Grumes d'Or (Pouilly-Fuissé),79,Henri de Villamont
1/1/13,11,91,$80.00,Château de Fuissé 2013 Les BrÃ»lés (Pouilly-Fuissé),79,Château de Fuissé
1/1/13,11,85,,Jean-Paul Paquet 2013 Domaine de Fussiacus (Saint-Véran),79,Jean-Paul Paquet
1/1/13,11,90,$26.00,Domaine Michel 2013 Viré-Clessé,79,Domaine Michel
1/1/13,11,88,$28.00,Domaine des Deux Roches 2013 Les Cras (Saint-Véran),79,Domaine des Deux Roches
1/1/13,11,91,$82.00,Louis Jadot 2013 Puligny-Montrachet,79,Louis Jadot
1/1/13,11,90,$19.00,Vignerons des Terres Secrètes 2013 Les Cras (Saint-Véran),79,Vignerons des Terres Secrètes
1/1/13,11,91,$34.00,Pascal Bouchard 2013 Montmains Premier Cru (Chablis),79,Pascal Bouchard
1/1/13,11,85,$22.00,Château des Jacques 2013 Beaujolais Blanc,79,Château des Jacques
1/1/13,11,93,,Joseph Drouhin 2013 Drouhin-Vaudon Mont-de-Milieu Premier Cru (Chablis),79,Joseph Drouhin
1/1/13,11,88,$24.00,Domaine André Bonhomme 2013 Cuvée Spéciale (Viré-Clessé),79,Domaine André Bonhomme
1/1/13,11,88,$39.00,Domaine Saumaize-Michelin 2013 Clos sur la Roche (Pouilly-Fuissé),79,Domaine Saumaize-Michelin
1/1/13,11,92,$50.00,William Fèvre 2013 Montmains Premier Cru (Chablis),79,William Fèvre
1/1/13,11,93,$94.00,Chartron et Trébuchet 2013 Les Embazées Premier Cru (Chassagne-Montrachet),79,Chartron et Trébuchet
1/1/13,11,96,$370.00,Louis Jadot 2013 Bâtard-Montrachet,79,Louis Jadot
1/1/13,11,85,$16.00,Jean-Luc and Paul Aegerter 2013 Chardonnay (Pays d'Oc),79,Jean-Luc and Paul Aegerter
1/1/13,11,87,,Jean-Marc Brocard 2013 Domaine Sainte-Claire (Chablis),79,Jean-Marc Brocard
1/1/13,11,87,,Collin-Bourisset 2013 Les Burdines (Mâcon-Villages),79,Collin-Bourisset
1/1/13,11,93,,Domaine Pascal Bouchard 2013 Mont de Milieu Premier Cru (Chablis),79,Domaine Pascal Bouchard
1/1/13,11,97,$69.00,Domaine Jean-Paul et Benoît Droin 2013 Les Clos Grand Cru (Chablis),79,Domaine Jean-Paul et Benoît Droin
1/1/13,11,92,$25.00,La Chablisienne 2013 Montmains Premier Cru (Chablis),79,La Chablisienne
1/1/13,11,88,$50.00,Domaine Guillemot-Michel 2013 Quintaine (Viré-Clessé),79,Domaine Guillemot-Michel
1/1/13,11,88,$35.00,Domaine Carrette 2013 Les Crays (Pouilly-Fuissé),79,Domaine Carrette
1/1/13,11,85,$12.00,Albert Bichot 2013 Mâcon-Villages,79,Albert Bichot
1/1/13,11,92,$127.00,Chanson Père et Fils 2013 Les Chenevottes Premier Cru (Chassagne-Montrachet),79,Chanson Père et Fils
1/1/13,11,86,$18.00,Domaine Thierry Drouin 2013 Domaine du Vieux Puits (Macon-Bussières),79,Domaine Thierry Drouin
1/1/13,11,88,,Louis Latour 2013 Chassagne-Montrachet,79,Louis Latour
1/1/13,11,87,$33.00,Seguin-Manuel 2013 Pouilly-Fuissé,79,Seguin-Manuel
1/1/13,11,96,$142.00,Domaine Christian Moreau Père et Fils 2013 Les Clos Grand Cru Cuvée Clos des Hospices (Chablis),79,Domaine Christian Moreau Père et Fils
1/1/13,11,94,,Domaine Jean-Paul et Benoît Droin 2013 Fourchaume Premier Cru (Chablis),79,Domaine Jean-Paul et Benoît Droin
1/1/13,11,86,$15.00,Cave des Vignerons de Mancey 2013 Domaie Touzot (Mâcon-Villages),79,Cave des Vignerons de Mancey
1/1/13,11,85,$12.00,Cave de Lugny 2013 La Côte Blanche (Mâcon-Villages),79,Cave de Lugny
1/1/13,11,87,$24.00,Domaine Vrignaud 2013 Chablis,79,Domaine Vrignaud
1/1/13,11,84,$25.00,Cave de Lugny 2013 Coeur de Charmes (Mâcon-Lugny),79,Cave de Lugny
1/1/13,11,86,$63.00,Patriarche Père et Fils 2013 Les Vergers Premier Cru (Chassagne-Montrachet),79,Patriarche Père et Fils
1/1/13,11,93,$42.00,Joseph Drouhin 2013 Drouhin-Vaudon Vaillons Premier Cru (Chablis),79,Joseph Drouhin
1/1/13,11,89,$50.00,Château de Santenay 2013 Clos de la Chaise Dieu (Bourgogne Hautes Côtes de Beaune),79,Château de Santenay
1/1/13,11,90,$45.00,Au Pied du Mont Chauve 2013 En Pimont (Chassagne-Montrachet),79,Au Pied du Mont Chauve
1/1/13,11,84,$22.00,Georges Duboeuf 2013 Domaine des Chènevières (Mâcon-Villages),79,Georges Duboeuf
1/1/13,11,88,,Domaine Perraud 2013 Mâcon La Roche Vineuse,79,Domaine Perraud
1/1/13,11,89,$27.00,Domaine Saumaize-Michelin 2013 Mâcon-Vergisson,79,Domaine Saumaize-Michelin
1/1/13,11,93,$37.00,Domaine Sébastien Dampt 2013 Vaillons Premier Cru (Chablis),79,Domaine Sébastien Dampt
1/1/13,11,95,$39.00,Domaine Jean-Paul et Benoît Droin 2013 Montée de Tonnerre Premier Cru (Chablis),79,Domaine Jean-Paul et Benoît Droin
1/1/13,11,89,$46.00,Domaine Laroche 2013 Les Vaudevey Premier Cru (Chablis),79,Domaine Laroche
1/1/13,11,90,$16.00,Albert Bichot 2013 Saint-Véran,79,Albert Bichot
1/1/13,11,88,$25.00,Domaine Sangouard-Guyot 2013 Authentique (Pouilly-Fuissé),79,Domaine Sangouard-Guyot
1/1/13,11,86,$23.00,Domaine Carrette 2013 Les MÃ»res (Saint-Véran),79,Domaine Carrette
1/1/13,11,93,$65.00,Domaine Christian Moreau Père et Fils 2013 Vaillons Premier Cru Cuvée Guy Moreau (Chablis),79,Domaine Christian Moreau Père et Fils
1/1/13,11,87,$20.00,Jacques Charlet 2013 La Crochette (Mâcon-Villages),79,Jacques Charlet
1/1/13,11,92,,Alex Gambal 2013 Chassagne-Montrachet,79,Alex Gambal
1/1/13,11,95,$106.00,Domaine Christian Moreau Père et Fils 2013 Les Clos Grand Cru (Chablis),79,Domaine Christian Moreau Père et Fils
1/1/13,11,90,$50.00,Domaine Pierre Labet 2013 Vieilles Vignes (Bourgogne),79,Domaine Pierre Labet
1/1/14,11,97,$184.00,Louis Jadot 2014 Corton-Charlemagne,79,Louis Jadot
1/1/14,11,90,$24.00,Pierre Merguey 2014 Mâcon-Uchizy,79,Pierre Merguey
1/1/14,11,86,,Domaine Sangouard-Guyot 2014 Terroirs (Pouilly-Fuissé),79,Domaine Sangouard-Guyot
1/1/14,11,86,,Pascal Rollet 2014 Solutré (Mâcon-Villages),79,Pascal Rollet
1/1/14,11,89,$35.00,Domaine Faiveley 2014 Clos Rochette (Mercurey),79,Domaine Faiveley
1/1/14,11,98,$367.00,Louis Jadot 2014 Bâtard-Montrachet,79,Louis Jadot
1/1/14,11,86,$40.00,Camille Paquet 2014 Les Crays (Pouilly-Fuissé),79,Camille Paquet
1/1/14,11,87,,Domaine René Bouvier 2014 Le Clos (Marsannay),79,Domaine René Bouvier
1/1/14,11,91,$32.00,Etienne Boileau 2014 Montée de Tonnerre Premier Cru (Chablis),79,Etienne Boileau
1/1/14,11,93,$40.00,La Chablisienne 2014 Fourchaume Premier Cru (Chablis),79,La Chablisienne
1/1/14,11,93,$40.00,La Chablisienne 2014 Mont de Milieu Premier Cru (Chablis),79,La Chablisienne
1/1/14,11,85,,Domaine Pascal Bouchard 2014 La Classique (Chablis),79,Domaine Pascal Bouchard
1/1/14,11,90,$60.00,Château de Santenay 2014 Meursault,79,Château de Santenay
1/1/14,11,84,$14.00,Laudet 2014 Laballe Le Chardonnay des Landes Chardonnay (Côtes de Gascogne),79,Laudet
1/1/14,11,95,$109.00,Louis Jadot 2014 Les Folatières Premier Cru (Puligny-Montrachet),79,Louis Jadot
1/1/14,11,88,,Domaine Bègue-Mathiot 2014 Chablis,79,Domaine Bègue-Mathiot
1/1/14,11,86,$30.00,Doudet Naudin 2014 Saint-Véran,79,Doudet Naudin
1/1/14,11,90,$75.00,Roux Père et Fils 2014 Champlots Premier Cru (Saint-Aubin),79,Roux Père et Fils
1/1/14,11,88,$25.00,Domaine Fourrey 2014 Chablis,79,Domaine Fourrey
1/1/14,11,83,$15.00,Domaine Pral 2014 Les Pays de Pierres Dorées (Beaujolais Blanc),79,Domaine Pral
1/1/14,11,87,$22.00,Georges Duboeuf 2014 Domaine des Chenevières (Mâcon-Villages),79,Georges Duboeuf
1/1/14,11,87,$15.00,Louis Jadot 2014 Mâcon-Villages,79,Louis Jadot
1/1/14,11,90,$50.00,Domaine A. Machard de Gramont 2014 Les Houillères (Puligny-Montrachet),79,Domaine A. Machard de Gramont
1/1/14,11,91,$30.00,Château Vitallis 2014 Vieilles Vignes (Pouilly-Fuissé),79,Château Vitallis
1/1/14,11,87,$25.00,Domaine Chenevières 2014 Chablis,79,Domaine Chenevières
1/1/14,11,84,$14.00,Domaine des Mouilles 2014 Beaujolais Blanc,79,Domaine des Mouilles
1/1/14,11,88,$25.00,Joseph Drouhin 2014 Domaine Drouhin-Vaudon (Chablis),79,Joseph Drouhin
1/1/14,11,86,$35.00,Domaine Ferret 2014 Pouilly-Fuissé,79,Domaine Ferret
1/1/14,11,94,,Domaine Pascal Bouchard 2014 Les Vieilles Vignes Montmains Premier Cru (Chablis),79,Domaine Pascal Bouchard
1/1/14,11,87,$32.00,Domaine Laroche 2014 Saint-Martin (Chablis),79,Domaine Laroche
1/1/14,11,90,$20.00,Vignerons des Terres Secrètes 2014 Les Sentinelles (Saint-Véran),79,Vignerons des Terres Secrètes
1/1/14,11,92,$38.00,Domaine Pascal et Mireille Renaud 2014 Aux Bouthières (Pouilly-Fuissé),79,Domaine Pascal et Mireille Renaud
1/1/14,11,87,$25.00,Jean-Marie Chaland 2014 Vielles Vignes (Viré-Clessé),79,Jean-Marie Chaland
1/1/14,11,92,$75.00,Château de Fuissé 2014 Les BrÃ»lés (Pouilly-Fuissé),79,Château de Fuissé
1/1/14,11,89,$57.00,Bret Brothers 2014 Climat En Carementrant (Pouilly-Fuissé),79,Bret Brothers
1/1/14,11,95,$685.00,Domaine Jacques Prieur 2014 Chevalier-Montrachet,79,Domaine Jacques Prieur
1/1/14,11,92,$82.00,Domaine de Bellene 2014 Les Forges (Meursault),79,Domaine de Bellene
1/1/14,11,91,,Mommessin 2014 Deux Terroirs Grande Exception (Pouilly-Fuissé),79,Mommessin
1/1/14,11,95,$380.00,Louis Latour 2014 Criots-Bâtard-Montrachet,79,Louis Latour
1/1/14,11,90,$26.00,Cave des Grands Crus Blancs 2014 Pouilly-Loché,79,Cave des Grands Crus Blancs
1/1/14,11,92,$30.00,Christophe Cordier 2014 Clos de la Côte (Saint-Véran),79,Christophe Cordier
1/1/14,11,89,$27.00,Domaine des Valanges 2014 Paquet Montagnac (Pouilly-Fuissé),79,Domaine des Valanges
1/1/14,11,83,$40.00,Château de Beauregard 2014 Pouilly-Fuissé,79,Château de Beauregard
1/1/14,11,86,,Château de Pizay 2014 Bourgogne,79,Château de Pizay
1/1/14,11,84,$13.00,Château de Pizay 2014 Beaujolais Blanc,79,Château de Pizay
1/1/14,11,86,$22.00,Domaine Michel Goubard 2014 Mont-Avril (Côte Chalonnaise),79,Domaine Michel Goubard
1/1/14,11,93,$35.00,La Chablisienne 2014 Montmains Premier Cru (Chablis),79,La Chablisienne
1/1/14,11,91,$32.00,Domaine Trouillet 2014 Pouilly-Fuissé,79,Domaine Trouillet
1/1/14,11,91,$43.00,Olivier Leflaive 2014 Pernand-Vergelesses,79,Olivier Leflaive
1/1/14,11,85,,Domaine Olivier Merlin 2014 Saint-Véran,79,Domaine Olivier Merlin
1/1/14,11,87,$26.00,Domaine des Valanges 2014 Paquet Mathieu (Pouilly-Fuissé),79,Domaine des Valanges
1/1/14,11,85,$25.00,Domaines Devillard 2014 Le Renard (Bourgogne),79,Domaines Devillard
1/1/14,11,93,$113.00,Olivier Leflaive 2014 Charmes Premier Cru (Meursault),79,Olivier Leflaive
1/1/14,11,89,$50.00,Domaine de Bellene 2014 Savigny-lès-Beaune,79,Domaine de Bellene
1/1/14,11,89,$22.00,Jean-Paul Paquet 2014 Domaine des Granges (Pouilly-Vinzelles),79,Jean-Paul Paquet
1/1/14,11,90,$22.00,Domaine le Virolys 2014 Viré-Clessé,79,Domaine le Virolys
1/1/14,11,84,$20.00,Christophe Cordier 2014 Mâcon,79,Christophe Cordier
1/1/14,11,82,$24.00,Manciat-Poncet 2014 Pouilly-Fuissé,79,Manciat-Poncet
1/1/14,11,91,$70.00,Domaine Jean Monnier et Fils 2014 Charmes Premier Cru (Meursault),79,Domaine Jean Monnier et Fils
